fid,name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
1039,Desert Mountain,3,WOD_Mountain_Desert_03,114,591,483,114,83,59111448383,Dak'fron,591.890625,-483.3515625,9
1040,Desert Mountain,3,WOD_Mountain_Desert_04,-82,701,473,55,28,7015547328,Dak'fron,701.4296875,-473.78125,9
1041,Desert Mountain,3,WOD_Mountain_Desert_05,-179,469,494,77,61,4697749461,Dak'fron,469.6015625,-494.5234375,9
1042,Desert Mountain,3,WOD_Mountain_Desert_06,89,573,450,17,55,5731745055,Dak'fron,573.1328125,-450.5703125,9
1043,Desert Mountain,3,WOD_Mountain_Desert_07,62,670,452,110,72,67011045272,Dak'fron,670.859375,-452.4375,9
1044,Desert Mountain,3,WOD_Mountain_Desert_01,-91,542,473,37,97,5423747397,Dak'fron,542.2890625,-473.2421875,9
1045,Desert Mountain,3,WOD_Mountain_Desert_02,-112,703,471,45,100,70345471100,Dak'fron,703.3515625,-471.21875,9
1046,Desert Mountain,3,WOD_Mountain_Desert_03,-84,610,475,90,10,6109047510,Dak'fron,610.703125,-475.921875,9
1047,Desert Mountain,3,WOD_Mountain_Desert_04,-55,531,471,28,49,5312847149,Dak'fron,531.21875,-471.6171875,9
1048,Desert Mountain,3,WOD_Mountain_Desert_05,129,554,496,51,88,5545149688,Dak'fron,554.3984375,-496.3125,9
1049,Desert Mountain,3,WOD_Mountain_Desert_06,-120,482,498,76,49,4827649849,Dak'fron,482.59375,-498.6171875,9
1050,Desert Mountain,3,WOD_Mountain_Desert_07,72,556,493,92,61,5569249361,Dak'fron,556.71875,-493.5234375,9
1051,Desert Mountain,3,WOD_Mountain_Desert_01,-175,632,452,73,82,6327345282,Dak'fron,632.5703125,-452.359375,9
1052,Desert Mountain,3,WOD_Mountain_Desert_02,-146,595,476,106,26,59510647626,Dak'fron,595.828125,-476.796875,9
1053,Desert Mountain,3,WOD_Mountain_Desert_03,-139,627,444,83,79,6278344479,Dak'fron,627.6484375,-444.3828125,9
1054,Desert Mountain,3,WOD_Mountain_Desert_04,25,510,480,88,46,5108848046,Dak'fron,510.6875,-480.640625,9
1055,Desert Mountain,3,WOD_Mountain_Desert_05,4,651,485,58,105,65158485105,Dak'fron,651.453125,-485.1796875,9
1056,Desert Mountain,3,WOD_Mountain_Desert_06,56,577,491,87,47,5778749147,Dak'fron,577.6796875,-491.6328125,9
1057,Desert Mountain,3,WOD_Mountain_Desert_07,165,677,492,91,101,67791492101,Dak'fron,677.7109375,-492.2109375,9
1058,Desert Mountain,3,WOD_Mountain_Desert_01,-124,558,455,13,18,5581345518,Dak'fron,558.1015625,-455.859375,9
1059,Desert Mountain,3,WOD_Mountain_Desert_02,-106,600,493,125,54,60012549354,Dak'fron,600.9765625,-493.578125,9
1060,Desert Mountain,3,WOD_Mountain_Desert_03,-150,515,478,92,96,5159247896,Dak'fron,515.71875,-478.25,9
1061,Desert Mountain,3,WOD_Mountain_Desert_04,163,590,453,22,31,5902245331,Dak'fron,590.171875,-453.7578125,9
1062,Desert Mountain,3,WOD_Mountain_Desert_05,-61,591,456,77,33,5917745633,Dak'fron,591.6015625,-456.7421875,9
1063,Desert Mountain,3,WOD_Mountain_Desert_06,152,622,486,91,95,6229148695,Dak'fron,622.7109375,-486.2578125,9
1064,Desert Mountain,3,WOD_Mountain_Desert_07,67,703,475,0,36,7030047536,Dak'fron,703,-475.71875,9
1065,Desert Mountain,3,WOD_Mountain_Desert_01,161,662,461,114,27,66211446127,Dak'fron,662.890625,-461.7890625,9
1066,Desert Mountain,3,WOD_Mountain_Desert_02,16,609,477,60,110,60960477110,Dak'fron,609.46875,-477.140625,9
1067,Desert Mountain,3,WOD_Mountain_Desert_03,86,644,444,82,0,6448244400,Dak'fron,644.640625,-445,9
1068,Desert Mountain,3,WOD_Mountain_Desert_04,-73,515,495,50,127,51550495127,Dak'fron,515.390625,-495.0078125,9
1069,Desert Mountain,3,WOD_Mountain_Desert_05,-172,609,459,1,113,60901459113,Dak'fron,609.0078125,-459.1171875,9
1070,Desert Mountain,3,WOD_Mountain_Desert_06,-69,560,497,104,70,56010449770,Dak'fron,560.8125,-497.453125,9
1071,Desert Mountain,3,WOD_Mountain_Desert_07,-154,626,489,111,18,62611148918,Dak'fron,626.8671875,-489.859375,9
1072,Desert Mountain,3,WOD_Mountain_Desert_01,-50,615,454,90,120,61590454120,Dak'fron,615.703125,-454.0625,9
1073,Desert Mountain,3,WOD_Mountain_Desert_02,-57,613,479,27,14,6132747914,Dak'fron,613.2109375,-479.890625,9
1074,Desert Mountain,3,WOD_Mountain_Desert_03,-28,624,497,32,95,6243249795,Dak'fron,624.25,-497.2578125,9
1075,Desert Mountain,3,WOD_Mountain_Desert_04,26,616,450,108,88,61610845088,Dak'fron,616.84375,-450.3125,9
1076,Desert Mountain,3,WOD_Mountain_Desert_05,-7,600,481,111,73,60011148173,Dak'fron,600.8671875,-481.4296875,9
1077,Desert Mountain,3,WOD_Mountain_Desert_06,73,717,488,52,122,71752488122,Dak'fron,717.40625,-488.046875,9
1078,Desert Mountain,3,WOD_Mountain_Desert_07,-167,542,472,70,67,5427047267,Dak'fron,542.546875,-472.4765625,9
1079,Desert Mountain,3,WOD_Mountain_Desert_01,-161,656,498,10,6,6561049806,Dak'fron,656.078125,-498.953125,9
1080,Desert Mountain,3,WOD_Mountain_Desert_02,20,498,474,32,92,4983247492,Dak'fron,498.25,-474.28125,9
1081,Desert Mountain,3,WOD_Mountain_Desert_03,102,628,454,24,69,6282445469,Dak'fron,628.1875,-454.4609375,9
1082,Desert Mountain,3,WOD_Mountain_Desert_04,-50,654,477,38,122,65438477122,Dak'fron,654.296875,-477.046875,9
1083,Desert Mountain,3,WOD_Mountain_Desert_05,-46,641,484,64,118,64164484118,Dak'fron,641.5,-484.078125,9
1084,Desert Mountain,3,WOD_Mountain_Desert_06,143,506,477,31,36,5063147736,Dak'fron,506.2421875,-477.71875,9
1085,Desert Mountain,3,WOD_Mountain_Desert_07,65,665,477,4,84,6650447784,Dak'fron,665.03125,-477.34375,9
1086,Desert Mountain,3,WOD_Mountain_Desert_01,67,609,477,104,67,60910447767,Dak'fron,609.8125,-477.4765625,9
1087,Desert Mountain,3,WOD_Mountain_Desert_02,36,676,499,50,49,6765049949,Dak'fron,676.390625,-499.6171875,9
1088,Desert Mountain,3,WOD_Mountain_Desert_03,54,477,497,45,105,47745497105,Dak'fron,477.3515625,-497.1796875,9
1089,Desert Mountain,3,WOD_Mountain_Desert_04,106,667,491,115,58,66711549158,Dak'fron,667.8984375,-491.546875,9
1090,Desert Mountain,3,WOD_Mountain_Desert_05,-47,543,464,102,8,54310246408,Dak'fron,543.796875,-464.9375,9
1091,Desert Mountain,3,WOD_Mountain_Desert_06,-121,634,493,28,102,63428493102,Dak'fron,634.21875,-493.203125,9
1092,Desert Mountain,3,WOD_Mountain_Desert_07,-68,674,490,81,52,6748149052,Dak'fron,674.6328125,-490.59375,9
1093,Desert Mountain,3,WOD_Mountain_Desert_01,65,662,444,84,61,6628444461,Dak'fron,662.65625,-444.5234375,9
1094,Desert Mountain,3,WOD_Mountain_Desert_02,-53,638,451,108,67,63810845167,Dak'fron,638.84375,-451.4765625,9
1095,Desert Mountain,3,WOD_Mountain_Desert_03,7,517,472,92,114,51792472114,Dak'fron,517.71875,-472.109375,9
1096,Desert Mountain,3,WOD_Mountain_Desert_04,162,549,496,24,115,54924496115,Dak'fron,549.1875,-496.1015625,9
1097,Desert Mountain,3,WOD_Mountain_Desert_05,129,647,469,122,74,64712246974,Dak'fron,647.953125,-469.421875,9
1098,Desert Mountain,3,WOD_Mountain_Desert_06,-157,536,497,47,120,53647497120,Dak'fron,536.3671875,-497.0625,9
1099,Desert Mountain,3,WOD_Mountain_Desert_07,-75,581,480,51,114,58151480114,Dak'fron,581.3984375,-480.109375,9
1100,Desert Mountain,3,WOD_Mountain_Desert_01,-111,626,465,123,63,62612346563,Dak'fron,626.9609375,-465.5078125,9
1101,Desert Mountain,3,WOD_Mountain_Desert_02,123,499,475,29,3,4992947503,Dak'fron,499.2265625,-475.9765625,9
1102,Desert Mountain,3,WOD_Mountain_Desert_03,105,546,496,100,100,546100496100,Dak'fron,546.78125,-496.21875,9
1103,Desert Mountain,3,WOD_Mountain_Desert_04,139,561,449,116,88,56111644988,Dak'fron,561.90625,-449.3125,9
1104,Desert Mountain,3,WOD_Mountain_Desert_05,-134,662,450,96,52,6629645052,Dak'fron,662.75,-450.59375,9
1105,Desert Mountain,3,WOD_Mountain_Desert_06,-168,576,470,20,60,5762047060,Dak'fron,576.15625,-470.53125,9
1106,Desert Mountain,3,WOD_Mountain_Desert_07,19,486,497,45,1,4864549701,Dak'fron,486.3515625,-497.9921875,9
1108,Desert Mountain,3,WOD_Mountain_Desert_02,81,592,461,44,44,5924446144,Dak'fron,592.34375,-461.65625,9
1109,Desert Mountain,3,WOD_Mountain_Desert_03,-141,568,472,59,60,5685947260,Dak'fron,568.4609375,-472.53125,9
1110,Desert Mountain,3,WOD_Mountain_Desert_04,22,632,471,84,70,6328447170,Dak'fron,632.65625,-471.453125,9
1111,Desert Mountain,3,WOD_Mountain_Desert_05,-147,692,492,72,88,6927249288,Dak'fron,692.5625,-492.3125,9
1112,Desert Mountain,3,WOD_Mountain_Desert_06,149,557,495,10,31,5571049531,Dak'fron,557.078125,-495.7578125,9
1113,Desert Mountain,3,WOD_Mountain_Desert_07,40,536,473,125,73,53612547373,Dak'fron,536.9765625,-473.4296875,9
1114,Desert Mountain,3,WOD_Mountain_Desert_01,-108,659,492,51,14,6595149214,Dak'fron,659.3984375,-492.890625,9
1115,Desert Mountain,3,WOD_Mountain_Desert_02,161,540,477,108,96,54010847796,Dak'fron,540.84375,-477.25,9
1116,Desert Mountain,3,WOD_Mountain_Desert_03,-8,662,491,5,12,6620549112,Dak'fron,662.0390625,-491.90625,9
1117,Desert Mountain,3,WOD_Mountain_Desert_04,103,610,463,119,17,61011946317,Dak'fron,610.9296875,-463.8671875,9
1118,Desert Mountain,3,WOD_Mountain_Desert_05,36,498,472,78,4,4987847204,Dak'fron,498.609375,-472.96875,9
1119,Desert Mountain,3,WOD_Mountain_Desert_06,-146,600,481,33,44,6003348144,Dak'fron,600.2578125,-481.65625,9
1120,Desert Mountain,3,WOD_Mountain_Desert_07,53,595,471,91,24,5959147124,Dak'fron,595.7109375,-471.8125,9
1121,Desert Mountain,3,WOD_Mountain_Desert_01,-130,581,486,4,23,5810448623,Dak'fron,581.03125,-486.8203125,9
1122,Desert Mountain,3,WOD_Mountain_Desert_02,-175,680,494,67,119,68067494119,Dak'fron,680.5234375,-494.0703125,9
1123,Desert Mountain,3,WOD_Mountain_Desert_03,-93,576,449,44,101,57644449101,Dak'fron,576.34375,-449.2109375,9
1124,Desert Mountain,3,WOD_Mountain_Desert_04,-156,460,499,56,63,4605649963,Dak'fron,460.4375,-499.5078125,9
1125,Desert Mountain,3,WOD_Mountain_Desert_05,93,682,476,14,114,68214476114,Dak'fron,682.109375,-476.109375,9
1126,Desert Mountain,3,WOD_Mountain_Desert_06,93,676,457,29,90,6762945790,Dak'fron,676.2265625,-457.296875,9
1127,Desert Mountain,3,WOD_Mountain_Desert_07,135,487,498,95,23,4879549823,Dak'fron,487.7421875,-498.8203125,9
1128,Desert Mountain,3,WOD_Mountain_Desert_01,-28,503,488,13,56,5031348856,Dak'fron,503.1015625,-488.5625,9
1129,Desert Mountain,3,WOD_Mountain_Desert_02,51,513,497,20,122,51320497122,Dak'fron,513.15625,-497.046875,9
1130,Desert Mountain,3,WOD_Mountain_Desert_03,-127,625,494,84,51,6258449451,Dak'fron,625.65625,-494.6015625,9
1131,Desert Mountain,3,WOD_Mountain_Desert_04,-157,534,497,31,23,5343149723,Dak'fron,534.2421875,-497.8203125,9
1132,Desert Mountain,3,WOD_Mountain_Desert_05,157,602,463,37,83,6023746383,Dak'fron,602.2890625,-463.3515625,9
1133,Desert Mountain,3,WOD_Mountain_Desert_06,116,663,481,88,90,6638848190,Dak'fron,663.6875,-481.296875,9
1134,Desert Mountain,3,WOD_Mountain_Desert_07,-29,536,490,38,6,5363849006,Dak'fron,536.296875,-490.953125,9
1135,Desert Mountain,3,WOD_Mountain_Desert_01,-131,623,460,61,40,6236146040,Dak'fron,623.4765625,-460.6875,9
1136,Desert Mountain,3,WOD_Mountain_Desert_02,-102,714,493,38,99,7143849399,Dak'fron,714.296875,-493.2265625,9
1137,Desert Mountain,3,WOD_Mountain_Desert_03,-48,604,475,5,110,60405475110,Dak'fron,604.0390625,-475.140625,9
1138,Desert Mountain,3,WOD_Mountain_Desert_04,139,677,472,6,32,6770647232,Dak'fron,677.046875,-472.75,9
1139,Desert Mountain,3,WOD_Mountain_Desert_05,43,662,481,77,81,6627748181,Dak'fron,662.6015625,-481.3671875,9
1140,Desert Mountain,3,WOD_Mountain_Desert_06,-91,494,495,56,92,4945649592,Dak'fron,494.4375,-495.28125,9
1141,Desert Mountain,3,WOD_Mountain_Desert_07,104,609,490,70,64,6097049064,Dak'fron,609.546875,-490.5,9
1142,Desert Mountain,3,WOD_Mountain_Desert_01,51,655,466,77,101,65577466101,Dak'fron,655.6015625,-466.2109375,9
1143,Desert Mountain,3,WOD_Mountain_Desert_02,-33,676,492,31,96,6763149296,Dak'fron,676.2421875,-492.25,9
1144,Desert Mountain,3,WOD_Mountain_Desert_03,85,667,477,90,33,6679047733,Dak'fron,667.703125,-477.7421875,9
1145,Desert Mountain,3,WOD_Mountain_Desert_04,24,660,468,91,58,6609146858,Dak'fron,660.7109375,-468.546875,9
1146,Desert Mountain,3,WOD_Mountain_Desert_05,-55,512,476,59,36,5125947636,Dak'fron,512.4609375,-476.71875,9
1147,Desert Mountain,3,WOD_Mountain_Desert_06,-97,636,463,10,40,6361046340,Dak'fron,636.078125,-463.6875,9
1148,Desert Mountain,3,WOD_Mountain_Desert_07,-9,550,478,86,122,55086478122,Dak'fron,550.671875,-478.046875,9
1149,Desert Mountain,3,WOD_Mountain_Desert_01,-17,552,459,106,28,55210645928,Dak'fron,552.828125,-459.78125,9
1150,Desert Mountain,3,WOD_Mountain_Desert_02,21,721,494,110,54,72111049454,Dak'fron,721.859375,-494.578125,9
1151,Desert Mountain,3,WOD_Mountain_Desert_03,82,565,448,59,104,56559448104,Dak'fron,565.4609375,-448.1875,9
1152,Desert Mountain,3,WOD_Mountain_Desert_04,-91,588,498,104,110,588104498110,Dak'fron,588.8125,-498.140625,9
1154,Desert Mountain,3,WOD_Mountain_Desert_06,-113,655,466,1,58,6550146658,Dak'fron,655.0078125,-466.546875,9
1155,Desert Mountain,3,WOD_Mountain_Desert_07,-115,598,460,92,28,5989246028,Dak'fron,598.71875,-460.78125,9
1156,Desert Mountain,3,WOD_Mountain_Desert_01,-157,605,473,84,32,6058447332,Dak'fron,605.65625,-473.75,9
1157,Desert Mountain,3,WOD_Mountain_Desert_02,89,576,486,70,36,5767048636,Dak'fron,576.546875,-486.71875,9
1158,Desert Mountain,3,WOD_Mountain_Desert_03,67,695,477,46,6,6954647706,Dak'fron,695.359375,-477.953125,9
1159,Desert Mountain,3,WOD_Mountain_Desert_04,82,607,498,32,14,6073249814,Dak'fron,607.25,-498.890625,9
1160,Desert Mountain,3,WOD_Mountain_Desert_05,147,707,492,5,4,7070549204,Dak'fron,707.0390625,-492.96875,9
1161,Desert Mountain,3,WOD_Mountain_Desert_06,141,552,469,111,82,55211146982,Dak'fron,552.8671875,-469.359375,9
1162,Desert Mountain,3,WOD_Mountain_Desert_07,126,592,445,82,101,59282445101,Dak'fron,592.640625,-445.2109375,9
1163,Desert Mountain,3,WOD_Mountain_Desert_01,-45,535,466,3,102,53503466102,Dak'fron,535.0234375,-466.203125,9
1164,Desert Mountain,3,WOD_Mountain_Desert_02,-51,542,488,24,77,5422448877,Dak'fron,542.1875,-488.3984375,9
1165,Desert Mountain,3,WOD_Mountain_Desert_03,-34,624,458,35,6,6243545806,Dak'fron,624.2734375,-458.953125,9
1166,Desert Mountain,3,WOD_Mountain_Desert_04,-142,693,475,68,97,6936847597,Dak'fron,693.53125,-475.2421875,9
1167,Desert Mountain,3,WOD_Mountain_Desert_05,28,612,438,4,114,61204438114,Dak'fron,612.03125,-438.109375,9
1168,Desert Mountain,3,WOD_Mountain_Desert_06,-170,527,471,110,100,527110471100,Dak'fron,527.859375,-471.21875,9
1169,Desert Mountain,3,WOD_Mountain_Desert_07,178,620,439,12,60,6201243960,Dak'fron,620.09375,-439.53125,9
1170,Desert Mountain,3,WOD_Mountain_Desert_01,-140,627,493,3,90,6270349390,Dak'fron,627.0234375,-493.296875,9
1171,Desert Mountain,3,WOD_Mountain_Desert_02,-107,545,496,78,15,5457849615,Dak'fron,545.609375,-496.8828125,9
1172,Desert Mountain,3,WOD_Mountain_Desert_03,-23,580,471,1,108,58001471108,Dak'fron,580.0078125,-471.15625,9
1173,Desert Mountain,3,WOD_Mountain_Desert_04,16,553,472,19,124,55319472124,Dak'fron,553.1484375,-472.03125,9
1174,Desert Mountain,3,WOD_Mountain_Desert_05,-97,609,475,114,127,609114475127,Dak'fron,609.890625,-475.0078125,9
1175,Desert Mountain,3,WOD_Mountain_Desert_06,-104,652,471,111,111,652111471111,Dak'fron,652.8671875,-471.1328125,9
1176,Desert Mountain,3,WOD_Mountain_Desert_07,15,657,495,74,31,6577449531,Dak'fron,657.578125,-495.7578125,9
1177,Desert Mountain,3,WOD_Mountain_Desert_01,43,550,491,70,102,55070491102,Dak'fron,550.546875,-491.203125,9
1178,Desert Mountain,3,WOD_Mountain_Desert_02,62,621,499,22,128,62122499128,Dak'fron,621.171875,-499,9
1179,Desert Mountain,3,WOD_Mountain_Desert_03,34,581,474,114,58,58111447458,Dak'fron,581.890625,-474.546875,9
1180,Desert Mountain,3,WOD_Mountain_Desert_04,91,547,464,101,122,547101464122,Dak'fron,547.7890625,-464.046875,9
1181,Desert Mountain,3,WOD_Mountain_Desert_05,131,572,455,91,116,57291455116,Dak'fron,572.7109375,-455.09375,9
1182,Desert Mountain,3,WOD_Mountain_Desert_06,-48,596,441,28,33,5962844133,Dak'fron,596.21875,-441.7421875,9
1183,Desert Mountain,3,WOD_Mountain_Desert_07,176,595,486,83,90,5958348690,Dak'fron,595.6484375,-486.296875,9
1184,Desert Mountain,3,WOD_Mountain_Desert_01,-75,702,482,70,118,70270482118,Dak'fron,702.546875,-482.078125,9
1185,Desert Mountain,3,WOD_Mountain_Desert_02,-13,537,459,127,27,53712745927,Dak'fron,537.9921875,-459.7890625,9
1186,Desert Mountain,3,WOD_Mountain_Desert_03,-44,578,449,35,116,57835449116,Dak'fron,578.2734375,-449.09375,9
1187,Desert Mountain,3,WOD_Mountain_Desert_04,162,494,498,77,78,4947749878,Dak'fron,494.6015625,-498.390625,9
1188,Desert Mountain,3,WOD_Mountain_Desert_05,-89,542,467,115,115,542115467115,Dak'fron,542.8984375,-467.1015625,9
1189,Desert Mountain,3,WOD_Mountain_Desert_06,49,503,491,59,15,5035949115,Dak'fron,503.4609375,-491.8828125,9
1190,Desert Mountain,3,WOD_Mountain_Desert_07,110,612,480,77,6,6127748006,Dak'fron,612.6015625,-480.953125,9
1191,Desert Mountain,3,WOD_Mountain_Desert_01,-127,504,491,4,84,5040449184,Dak'fron,504.03125,-491.34375,9
