name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Desert_06,-154,723,197,45,31,7234519731,Isle of Balfiera,723.3515625,-197.7578125,4.0,1,0.760336
Foothills,1,WOD_Mountain_Desert_03,79,727,190,64,51,7276419051,Isle of Balfiera,727.5,-190.6015625,4.0,1,0.6169552
Foothills,1,WOD_Mountain_Desert_03,-9,722,198,18,97,7221819897,Isle of Balfiera,722.140625,-198.2421875,4.0,1,0.653918
Foothills,1,WOD_Mountain_Desert_05,44,738,215,23,61,7382321561,Isle of Balfiera,738.1796875,-215.5234375,4.0,1,0.9575471
Foothills,1,WOD_Mountain_Desert_06,77,693,194,104,46,69310419446,Isle of Balfiera,693.8125,-194.640625,4.0,1,0.9803572
Foothills,1,WOD_Mountain_Desert_01,109,719,199,49,114,71949199114,Isle of Balfiera,719.3828125,-199.109375,4.0,1,0.8318761
Foothills,1,WOD_Mountain_Desert_07,-59,713,207,5,90,7130520790,Isle of Balfiera,713.0390625,-207.296875,4.0,1,0.9548795
Foothills,1,WOD_Mountain_Desert_04,7,736,207,81,24,7368120724,Isle of Balfiera,736.6328125,-207.8125,4.0,1,0.6748418
Foothills,1,WOD_Mountain_Desert_04,92,702,193,42,52,7024219352,Isle of Balfiera,702.328125,-193.59375,4.0,1,0.7050457
Foothills,1,WOD_Mountain_Desert_04,-38,730,200,124,84,73012420084,Isle of Balfiera,730.96875,-200.34375,4.0,1,0.915598
Foothills,1,WOD_Mountain_Desert_01,154,713,198,15,84,7131519884,Isle of Balfiera,713.1171875,-198.34375,4.0,1,0.9047653
Foothills,1,WOD_Mountain_Desert_07,38,724,202,35,42,7243520242,Isle of Balfiera,724.2734375,-202.671875,4.0,1,0.6632092
Foothills,1,WOD_Mountain_Desert_01,-50,697,190,32,67,6973219067,Isle of Balfiera,697.25,-190.4765625,4.0,1,0.9104846
Foothills,1,WOD_Mountain_Desert_03,-117,732,196,51,49,7325119649,Isle of Balfiera,732.3984375,-196.6171875,4.0,1,0.8752456
Foothills,1,WOD_Mountain_Desert_01,118,720,188,5,124,72005188124,Isle of Balfiera,720.0390625,-188.03125,4.0,1,0.7900953
Foothills,1,WOD_Mountain_Desert_05,-131,737,211,72,106,73772211106,Isle of Balfiera,737.5625,-211.171875,4.0,1,0.8211849
Foothills,1,WOD_Mountain_Desert_07,130,708,183,120,76,70812018376,Isle of Balfiera,708.9375,-183.40625,4.0,1,0.7790561
Foothills,1,WOD_Mountain_Desert_01,55,727,213,91,101,72791213101,Isle of Balfiera,727.7109375,-213.2109375,4.0,1,0.8104385
Foothills,1,WOD_Mountain_Desert_05,8,707,184,58,99,7075818499,Isle of Balfiera,707.453125,-184.2265625,4.0,1,0.8249305
Foothills,1,WOD_Mountain_Desert_07,-140,742,216,18,77,7421821677,Isle of Balfiera,742.140625,-216.3984375,4.0,1,0.7136232
Foothills,1,WOD_Mountain_Desert_03,-152,712,193,73,105,71273193105,Isle of Balfiera,712.5703125,-193.1796875,4.0,1,0.8288457
Foothills,1,WOD_Mountain_Desert_03,-117,710,190,110,35,71011019035,Isle of Balfiera,710.859375,-190.7265625,4.0,1,0.798576
Foothills,1,WOD_Mountain_Desert_03,-104,725,193,55,12,7255519312,Isle of Balfiera,725.4296875,-193.90625,4.0,1,0.9636054
Foothills,1,WOD_Mountain_Desert_07,88,709,183,60,91,7096018391,Isle of Balfiera,709.46875,-183.2890625,0.0,1,0.8116388
Foothills,1,WOD_Mountain_Desert_07,93,710,200,78,91,7107820091,Isle of Balfiera,710.609375,-200.2890625,4.0,1,0.6212157
Foothills,1,WOD_Mountain_Desert_07,-44,718,188,47,24,7184718824,Isle of Balfiera,718.3671875,-188.8125,4.0,1,0.9697098
Foothills,1,WOD_Mountain_Desert_02,104,730,213,113,27,73011321327,Isle of Balfiera,730.8828125,-213.7890625,4.0,1,0.9838692
Foothills,1,WOD_Mountain_Desert_02,-120,720,192,87,76,7208719276,Isle of Balfiera,720.6796875,-192.40625,4.0,1,0.6008335
Foothills,1,WOD_Mountain_Desert_07,120,743,219,113,92,74311321992,Isle of Balfiera,743.8828125,-219.28125,4.0,1,0.6110843
Foothills,1,WOD_Mountain_Desert_01,68,736,215,90,78,7369021578,Isle of Balfiera,736.703125,-215.390625,4.0,1,0.8757185
Foothills,1,WOD_Mountain_Desert_01,-121,708,186,14,50,7081418650,Isle of Balfiera,708.109375,-186.609375,4.0,1,0.7888525
Foothills,1,WOD_Mountain_Desert_03,-153,694,195,54,127,69454195127,Isle of Balfiera,694.421875,-195.0078125,4.0,1,0.8931975
Foothills,1,WOD_Mountain_Desert_03,149,730,195,95,108,73095195108,Isle of Balfiera,730.7421875,-195.15625,4.0,1,0.6538389
Foothills,1,WOD_Mountain_Desert_07,84,724,198,72,115,72472198115,Isle of Balfiera,724.5625,-198.1015625,4.0,1,0.9378178
Foothills,1,WOD_Mountain_Desert_07,-91,730,196,1,122,73001196122,Isle of Balfiera,730.0078125,-196.046875,4.0,1,0.9541278
Foothills,1,WOD_Mountain_Desert_03,-45,702,204,14,19,7021420419,Isle of Balfiera,702.109375,-204.8515625,4.0,1,0.8628693
Foothills,1,WOD_Mountain_Desert_06,151,713,192,38,14,7133819214,Isle of Balfiera,713.296875,-192.890625,4.0,1,0.6379967
Foothills,1,WOD_Mountain_Desert_07,49,723,190,51,22,7235119022,Isle of Balfiera,723.3984375,-190.828125,4.0,1,0.6435671
Foothills,1,WOD_Mountain_Desert_03,85,729,214,108,73,72910821473,Isle of Balfiera,729.84375,-214.4296875,4.0,1,0.6511198
Foothills,1,WOD_Mountain_Desert_01,-16,736,208,88,73,7368820873,Isle of Balfiera,736.6875,-208.4296875,4.0,1,0.8379752
Foothills,1,WOD_Mountain_Desert_05,52,732,205,69,4,7326920504,Isle of Balfiera,732.5390625,-205.96875,4.0,1,0.8706303
Foothills,1,WOD_Mountain_Desert_01,-129,694,194,69,51,6946919451,Isle of Balfiera,694.5390625,-194.6015625,4.0,1,0.6681008
Foothills,1,WOD_Mountain_Desert_04,-84,730,190,42,37,7304219037,Isle of Balfiera,730.328125,-190.7109375,4.0,1,0.7086725
Foothills,1,WOD_Mountain_Desert_07,-8,719,191,5,95,7190519195,Isle of Balfiera,719.0390625,-191.2578125,4.0,1,0.617868
Foothills,1,WOD_Mountain_Desert_01,-133,713,203,83,17,7138320317,Isle of Balfiera,713.6484375,-203.8671875,4.0,1,0.8511352
Foothills,1,WOD_Mountain_Desert_05,-157,738,208,26,106,73826208106,Isle of Balfiera,738.203125,-208.171875,4.0,1,0.8437817
Foothills,1,WOD_Mountain_Desert_05,176,721,200,115,127,721115200127,Isle of Balfiera,721.8984375,-200.0078125,4.0,1,0.7566069
Foothills,1,WOD_Mountain_Desert_01,162,713,192,88,13,7138819213,Isle of Balfiera,713.6875,-192.8984375,4.0,1,0.7790477
Foothills,1,WOD_Mountain_Desert_07,142,701,188,5,9,7010518809,Isle of Balfiera,701.0390625,-188.9296875,4.0,1,0.671206
Foothills,1,WOD_Mountain_Desert_07,175,715,188,76,10,7157618810,Isle of Balfiera,715.59375,-188.921875,4.0,1,0.6182564
Foothills,1,WOD_Mountain_Desert_05,-59,730,191,78,70,7307819170,Isle of Balfiera,730.609375,-191.453125,4.0,1,0.8209025
Foothills,1,WOD_Mountain_Desert_05,-162,695,195,104,111,695104195111,Isle of Balfiera,695.8125,-195.1328125,4.0,1,0.6529224
Foothills,1,WOD_Mountain_Desert_07,-2,728,196,118,113,728118196113,Isle of Balfiera,728.921875,-196.1171875,4.0,1,0.6981363
Foothills,1,WOD_Mountain_Desert_07,-24,714,195,100,12,71410019512,Isle of Balfiera,714.78125,-195.90625,4.0,1,0.8933882
Foothills,1,WOD_Mountain_Desert_03,-146,727,190,64,33,7276419033,Isle of Balfiera,727.5,-190.7421875,4.0,1,0.6503323
Foothills,1,WOD_Mountain_Desert_04,-16,702,204,83,60,7028320460,Isle of Balfiera,702.6484375,-204.53125,4.0,1,0.7558491
Foothills,1,WOD_Mountain_Desert_01,-163,724,198,1,96,7240119896,Isle of Balfiera,724.0078125,-198.25,4.0,1,0.945309
Foothills,1,WOD_Mountain_Desert_05,158,734,201,97,114,73497201114,Isle of Balfiera,734.7578125,-201.109375,4.0,1,0.9235185
Foothills,1,WOD_Mountain_Desert_03,106,705,194,26,78,7052619478,Isle of Balfiera,705.203125,-194.390625,4.0,1,0.842983
Foothills,1,WOD_Mountain_Desert_07,137,729,207,19,26,7291920726,Isle of Balfiera,729.1484375,-207.796875,4.0,1,0.8782892
Foothills,1,WOD_Mountain_Desert_01,19,695,196,100,128,695100196128,Isle of Balfiera,695.78125,-196.0,4.0,1,0.9246978
Foothills,1,WOD_Mountain_Desert_07,96,697,190,32,113,69732190113,Isle of Balfiera,697.25,-190.1171875,4.0,1,0.7361019
Foothills,1,WOD_Mountain_Desert_03,-169,698,194,29,45,6982919445,Isle of Balfiera,698.2265625,-194.6484375,4.0,1,0.8536317
Foothills,1,WOD_Mountain_Desert_06,-13,732,198,23,38,7322319838,Isle of Balfiera,732.1796875,-198.703125,4.0,1,0.7107773
Foothills,1,WOD_Mountain_Desert_01,-111,693,194,70,108,69370194108,Isle of Balfiera,693.546875,-194.15625,4.0,1,0.7645827
Foothills,1,WOD_Mountain_Desert_04,146,722,196,60,23,7226019623,Isle of Balfiera,722.46875,-196.8203125,4.0,1,0.6821943
Foothills,1,WOD_Mountain_Desert_03,-21,726,208,1,23,7260120823,Isle of Balfiera,726.0078125,-208.8203125,4.0,1,0.6395784
Foothills,1,WOD_Mountain_Desert_01,-85,722,194,101,35,72210119435,Isle of Balfiera,722.7890625,-194.7265625,4.0,1,0.9718745
Foothills,1,WOD_Mountain_Desert_04,-163,712,206,55,40,7125520640,Isle of Balfiera,712.4296875,-206.6875,4.0,1,0.7754056
Foothills,1,WOD_Mountain_Desert_04,-110,727,192,63,79,7276319279,Isle of Balfiera,727.4921875,-192.3828125,4.0,1,0.8114207
Foothills,1,WOD_Mountain_Desert_05,174,726,202,83,124,72683202124,Isle of Balfiera,726.6484375,-202.03125,4.0,1,0.6896978
Foothills,1,WOD_Mountain_Desert_04,-32,727,204,70,114,72770204114,Isle of Balfiera,727.546875,-204.109375,4.0,1,0.837611
Foothills,1,WOD_Mountain_Desert_06,45,695,195,90,124,69590195124,Isle of Balfiera,695.703125,-195.03125,4.0,1,0.7398839
Foothills,1,WOD_Mountain_Desert_06,61,700,195,47,108,70047195108,Isle of Balfiera,700.3671875,-195.15625,4.0,1,0.9331053
Foothills,1,WOD_Mountain_Desert_04,-44,695,192,51,99,6955119299,Isle of Balfiera,695.3984375,-192.2265625,4.0,1,0.7805936
Foothills,1,WOD_Mountain_Desert_05,114,715,192,77,110,71577192110,Isle of Balfiera,715.6015625,-192.140625,4.0,1,0.9368453
Foothills,1,WOD_Mountain_Desert_04,91,732,205,35,83,7323520583,Isle of Balfiera,732.2734375,-205.3515625,4.0,1,0.7655343
Foothills,1,WOD_Mountain_Desert_03,-136,722,188,31,52,7223118852,Isle of Balfiera,722.2421875,-188.59375,4.0,1,0.7909636
Foothills,1,WOD_Mountain_Desert_02,143,733,191,8,9,7330819109,Isle of Balfiera,733.0625,-191.9296875,4.0,1,0.605984
Foothills,1,WOD_Mountain_Desert_04,69,732,206,113,124,732113206124,Isle of Balfiera,732.8828125,-206.03125,4.0,1,0.7864994
Foothills,1,WOD_Mountain_Desert_05,73,711,204,113,102,711113204102,Isle of Balfiera,711.8828125,-204.203125,4.0,1,0.6642048
Foothills,1,WOD_Mountain_Desert_03,99,707,196,90,74,7079019674,Isle of Balfiera,707.703125,-196.421875,4.0,1,0.6205071
Foothills,1,WOD_Mountain_Desert_07,64,710,197,4,46,7100419746,Isle of Balfiera,710.03125,-197.640625,4.0,1,0.6723871
Foothills,1,WOD_Mountain_Desert_03,-12,724,207,56,84,7245620784,Isle of Balfiera,724.4375,-207.34375,4.0,1,0.9494883
Foothills,1,WOD_Mountain_Desert_01,82,729,196,70,42,7297019642,Isle of Balfiera,729.546875,-196.671875,4.0,1,0.9870906
Foothills,1,WOD_Mountain_Desert_03,137,729,192,36,42,7293619242,Isle of Balfiera,729.28125,-192.671875,4.0,1,0.7883889
Foothills,1,WOD_Mountain_Desert_01,-75,722,209,91,56,7229120956,Isle of Balfiera,722.7109375,-209.5625,4.0,1,0.9617068
Foothills,1,WOD_Mountain_Desert_06,-166,721,196,24,74,7212419674,Isle of Balfiera,721.1875,-196.421875,4.0,1,0.6743513
Foothills,1,WOD_Mountain_Desert_06,-139,722,191,91,123,72291191123,Isle of Balfiera,722.7109375,-191.0390625,4.0,1,0.8175536
Foothills,1,WOD_Mountain_Desert_01,-161,716,185,47,88,7164718588,Isle of Balfiera,716.3671875,-185.3125,4.0,1,0.9940514
Foothills,1,WOD_Mountain_Desert_03,123,728,193,124,115,728124193115,Isle of Balfiera,728.96875,-193.1015625,4.0,1,0.778024
Foothills,1,WOD_Mountain_Desert_03,21,730,214,96,90,7309621490,Isle of Balfiera,730.75,-214.296875,4.0,1,0.9044603
Foothills,1,WOD_Mountain_Desert_05,15,712,207,69,77,7126920777,Isle of Balfiera,712.5390625,-207.3984375,4.0,1,0.9345543
Foothills,1,WOD_Mountain_Desert_05,29,737,210,20,18,7372021018,Isle of Balfiera,737.15625,-210.859375,4.0,1,0.6456147
Foothills,1,WOD_Mountain_Desert_02,-56,713,191,116,52,71311619152,Isle of Balfiera,713.90625,-191.59375,4.0,1,0.9084907
Foothills,1,WOD_Mountain_Desert_01,-100,711,194,109,78,71110919478,Isle of Balfiera,711.8515625,-194.390625,4.0,1,0.7232673
Foothills,1,WOD_Mountain_Desert_02,-15,707,204,17,33,7071720433,Isle of Balfiera,707.1328125,-204.7421875,4.0,1,0.6451527
Foothills,1,WOD_Mountain_Desert_06,34,712,187,52,88,7125218788,Isle of Balfiera,712.40625,-187.3125,4.0,1,0.6671761
Foothills,1,WOD_Mountain_Desert_01,87,702,192,65,65,7026519265,Isle of Balfiera,702.5078125,-192.4921875,4.0,1,0.8497375
Foothills,1,WOD_Mountain_Desert_02,96,712,204,46,73,7124620473,Isle of Balfiera,712.359375,-204.4296875,4.0,1,0.7169699
Foothills,1,WOD_Mountain_Desert_03,-92,717,188,15,41,7171518841,Isle of Balfiera,717.1171875,-188.6796875,4.0,1,0.762449
Foothills,1,WOD_Mountain_Desert_04,-154,714,191,42,26,7144219126,Isle of Balfiera,714.328125,-191.796875,4.0,1,0.8847761
Foothills,1,WOD_Mountain_Desert_05,-13,696,191,96,6,6969619106,Isle of Balfiera,696.75,-191.953125,4.0,1,0.7700652
Foothills,1,WOD_Mountain_Desert_02,139,712,194,106,14,71210619414,Isle of Balfiera,712.828125,-194.890625,4.0,1,0.6042402
Foothills,1,WOD_Mountain_Desert_01,30,719,194,8,14,7190819414,Isle of Balfiera,719.0625,-194.890625,4.0,1,0.6187491
Foothills,1,WOD_Mountain_Desert_04,-84,725,194,95,54,7259519454,Isle of Balfiera,725.7421875,-194.578125,4.0,1,0.6775842
Foothills,1,WOD_Mountain_Desert_02,-47,723,207,52,122,72352207122,Isle of Balfiera,723.40625,-207.046875,4.0,1,0.665314
Foothills,1,WOD_Mountain_Desert_02,168,729,189,38,10,7293818910,Isle of Balfiera,729.296875,-189.921875,4.0,1,0.9219524
Foothills,1,WOD_Mountain_Desert_03,60,733,208,44,111,73344208111,Isle of Balfiera,733.34375,-208.1328125,4.0,1,0.7137586
Foothills,1,WOD_Mountain_Desert_05,-69,702,194,74,59,7027419459,Isle of Balfiera,702.578125,-194.5390625,4.0,1,0.8034885
Foothills,1,WOD_Mountain_Desert_02,-178,697,194,92,15,6979219415,Isle of Balfiera,697.71875,-194.8828125,4.0,1,0.8709966
Foothills,1,WOD_Mountain_Desert_05,16,719,188,104,125,719104188125,Isle of Balfiera,719.8125,-188.0234375,4.0,1,0.6928774
Foothills,1,WOD_Mountain_Desert_01,-164,712,190,23,125,71223190125,Isle of Balfiera,712.1796875,-190.0234375,4.0,1,0.7346827
Foothills,1,WOD_Mountain_Desert_03,-1,705,188,46,29,7054618829,Isle of Balfiera,705.359375,-188.7734375,4.0,1,0.8580151
Foothills,1,WOD_Mountain_Desert_03,-104,722,194,8,74,7220819474,Isle of Balfiera,722.0625,-194.421875,4.0,1,0.9610505
Foothills,1,WOD_Mountain_Desert_06,110,714,186,74,36,7147418636,Isle of Balfiera,714.578125,-186.71875,4.0,1,0.9875285
Foothills,1,WOD_Mountain_Desert_02,-82,709,186,111,61,70911118661,Isle of Balfiera,709.8671875,-186.5234375,4.0,1,0.8742371
Foothills,1,WOD_Mountain_Desert_03,-143,701,193,116,38,70111619338,Isle of Balfiera,701.90625,-193.703125,4.0,1,0.7296621
Foothills,1,WOD_Mountain_Desert_04,-84,731,199,120,51,73112019951,Isle of Balfiera,731.9375,-199.6015625,4.0,1,0.9494423
Foothills,1,WOD_Mountain_Desert_04,-155,724,198,56,109,72456198109,Isle of Balfiera,724.4375,-198.1484375,4.0,1,0.8532024
Foothills,1,WOD_Mountain_Desert_05,116,697,190,72,97,6977219097,Isle of Balfiera,697.5625,-190.2421875,4.0,1,0.8079269
Foothills,1,WOD_Mountain_Desert_01,-140,694,195,51,97,6945119597,Isle of Balfiera,694.3984375,-195.2421875,4.0,1,0.848438
Foothills,1,WOD_Mountain_Desert_04,130,732,206,76,61,7327620661,Isle of Balfiera,732.59375,-206.5234375,4.0,1,0.6478933
Foothills,1,WOD_Mountain_Desert_06,-106,704,186,81,3,7048118603,Isle of Balfiera,704.6328125,-186.9765625,4.0,1,0.7235954
Foothills,1,WOD_Mountain_Desert_02,-2,712,197,118,14,71211819714,Isle of Balfiera,712.921875,-197.890625,4.0,1,0.8003112
Foothills,1,WOD_Mountain_Desert_06,152,720,189,55,18,7205518918,Isle of Balfiera,720.4296875,-189.859375,4.0,1,0.9175815
Foothills,1,WOD_Mountain_Desert_06,-12,713,195,93,32,7139319532,Isle of Balfiera,713.7265625,-195.75,4.0,1,0.9047571
Foothills,1,WOD_Mountain_Desert_01,-115,694,193,12,4,6941219304,Isle of Balfiera,694.09375,-193.96875,4.0,1,0.9863604
Foothills,1,WOD_Mountain_Desert_01,-166,708,196,77,24,7087719624,Isle of Balfiera,708.6015625,-196.8125,4.0,1,0.9634326
Foothills,1,WOD_Mountain_Desert_07,-80,708,183,120,49,70812018349,Isle of Balfiera,708.9375,-183.6171875,4.0,1,0.9848358
Foothills,1,WOD_Mountain_Desert_02,32,737,218,105,38,73710521838,Isle of Balfiera,737.8203125,-218.703125,4.0,1,0.7834042
Foothills,1,WOD_Mountain_Desert_04,-150,707,184,6,19,7070618419,Isle of Balfiera,707.046875,-184.8515625,4.0,1,0.6095127
Foothills,1,WOD_Mountain_Desert_02,2,719,208,109,19,71910920819,Isle of Balfiera,719.8515625,-208.8515625,4.0,1,0.7772123
Foothills,1,WOD_Mountain_Desert_03,-128,715,192,56,31,7155619231,Isle of Balfiera,715.4375,-192.7578125,4.0,1,0.6009867
Foothills,1,WOD_Mountain_Desert_01,36,727,191,69,95,7276919195,Isle of Balfiera,727.5390625,-191.2578125,4.0,1,0.7589901
Foothills,1,WOD_Mountain_Desert_02,118,697,192,97,35,6979719235,Isle of Balfiera,697.7578125,-192.7265625,4.0,1,0.7144538
Foothills,1,WOD_Mountain_Desert_05,155,703,205,52,64,7035220564,Isle of Balfiera,703.40625,-205.5,4.0,1,0.9684906
Foothills,1,WOD_Mountain_Desert_01,7,730,191,31,40,7303119140,Isle of Balfiera,730.2421875,-191.6875,4.0,1,0.9546089
Foothills,1,WOD_Mountain_Desert_03,-153,726,209,51,86,7265120986,Isle of Balfiera,726.3984375,-209.328125,4.0,1,0.8365235
Foothills,1,WOD_Mountain_Desert_06,165,698,194,35,50,6983519450,Isle of Balfiera,698.2734375,-194.609375,4.0,1,0.9687065
Foothills,1,WOD_Mountain_Desert_05,70,731,196,61,70,7316119670,Isle of Balfiera,731.4765625,-196.453125,4.0,1,0.8372952
Foothills,1,WOD_Mountain_Desert_07,-120,720,193,90,93,7209019393,Isle of Balfiera,720.703125,-193.2734375,4.0,1,0.9737269
Foothills,1,WOD_Mountain_Desert_05,-27,718,190,67,6,7186719006,Isle of Balfiera,718.5234375,-190.953125,4.0,1,0.9655871
Foothills,1,WOD_Mountain_Desert_07,-39,702,189,79,96,7027918996,Isle of Balfiera,702.6171875,-189.25,4.0,1,0.9087741
Foothills,1,WOD_Mountain_Desert_01,-116,719,207,23,44,7192320744,Isle of Balfiera,719.1796875,-207.65625,4.0,1,0.8233438
Foothills,1,WOD_Mountain_Desert_07,35,717,193,49,61,7174919361,Isle of Balfiera,717.3828125,-193.5234375,4.0,1,0.9906974
Foothills,1,WOD_Mountain_Desert_01,-9,717,189,101,29,71710118929,Isle of Balfiera,717.7890625,-189.7734375,4.0,1,0.9825481
Foothills,1,WOD_Mountain_Desert_06,-6,718,196,119,33,71811919633,Isle of Balfiera,718.9296875,-196.7421875,4.0,1,0.6618472
Foothills,1,WOD_Mountain_Desert_03,-7,727,191,125,0,72712519100,Isle of Balfiera,727.9765625,-192.0,4.0,1,0.7569532
Foothills,1,WOD_Mountain_Desert_05,-104,719,197,41,124,71941197124,Isle of Balfiera,719.3203125,-197.03125,4.0,1,0.7603981
Foothills,1,WOD_Mountain_Desert_04,46,711,192,76,68,7117619268,Isle of Balfiera,711.59375,-192.46875,4.0,1,0.8061648
Foothills,1,WOD_Mountain_Desert_07,48,717,191,61,63,7176119163,Isle of Balfiera,717.4765625,-191.5078125,4.0,1,0.7143619
Foothills,1,WOD_Mountain_Desert_03,29,731,206,44,102,73144206102,Isle of Balfiera,731.34375,-206.203125,4.0,1,0.6603015
Foothills,1,WOD_Mountain_Desert_05,17,738,215,33,95,7383321595,Isle of Balfiera,738.2578125,-215.2578125,4.0,1,0.9177541
Foothills,1,WOD_Mountain_Desert_03,-137,713,201,60,52,7136020152,Isle of Balfiera,713.46875,-201.59375,4.0,1,0.8435929
Foothills,1,WOD_Mountain_Desert_06,137,732,208,36,40,7323620840,Isle of Balfiera,732.28125,-208.6875,4.0,1,0.7424327
Foothills,1,WOD_Mountain_Desert_03,37,719,187,74,29,7197418729,Isle of Balfiera,719.578125,-187.7734375,0.0,1,0.8956541
Foothills,1,WOD_Mountain_Desert_06,65,728,210,19,24,7281921024,Isle of Balfiera,728.1484375,-210.8125,4.0,1,0.8211894
Foothills,1,WOD_Mountain_Desert_07,-156,741,214,91,13,7419121413,Isle of Balfiera,741.7109375,-214.8984375,4.0,1,0.6503304
Foothills,1,WOD_Mountain_Desert_04,-88,717,190,108,52,71710819052,Isle of Balfiera,717.84375,-190.59375,4.0,1,0.9843594
Foothills,1,WOD_Mountain_Desert_02,-145,730,200,72,63,7307220063,Isle of Balfiera,730.5625,-200.5078125,4.0,1,0.7006341
Foothills,1,WOD_Mountain_Desert_03,-21,727,203,19,108,72719203108,Isle of Balfiera,727.1484375,-203.15625,4.0,1,0.7260847
